duration,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
35494,0,67,2024-11-05 09:10:00.000,,,2024-11-05 09:15:01.073,2024-11-05 09:15:01.073,67,1.4444444,51.27,2.65,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 09:11:00.000,0d53202b-8e81-4df7-b8de-8fa27c66447b
57776,0,104,2024-11-05 09:11:00.000,,,2024-11-05 09:15:01.137,2024-11-05 09:15:01.137,104,1.3611112,78.64,4.16,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 09:12:00.000,e6ce3524-3e05-451d-8930-ada150d8a589
19159,0,35,2024-11-05 09:12:00.000,,,2024-11-05 09:15:01.200,2024-11-05 09:15:01.200,35,1.3888888,26.61,1.37,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 09:13:00.000,a0115dfe-5f95-4e8e-b630-becf1370feea
22032,0,34,2024-11-05 09:13:00.000,,,2024-11-05 09:15:01.268,2024-11-05 09:15:01.268,34,1.1111112,24.48,1.42,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 09:14:00.000,eaca3256-a0a2-4f7a-9060-e50e9dd6a060
19775,0,33,2024-11-05 09:14:00.000,,,2024-11-05 09:15:01.329,2024-11-05 09:15:01.329,33,1.2222222,24.17,1.3,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 09:15:00.000,2d27d7c8-0707-4c1c-b56f-6a94f1d0cd31
40019,0,67,2024-11-05 09:16:00.000,,,2024-11-05 09:16:59.928,2024-11-05 09:16:25.917,67,1.2431494,49.750023,2.6799986,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 09:17:00.000,ba1a0e21-4f0f-4cc4-bebb-a33f8808c5d2
38954,0,64,2024-11-05 09:17:00.000,,,2024-11-05 09:17:48.407,2024-11-05 09:17:00.510,64,1.2155303,47.349995,2.5499992,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 09:18:00.000,bbc9bbde-84c5-4631-99cf-ff525d2475b6
8151,0,13,2024-11-05 09:18:00.000,,,2024-11-05 09:35:05.731,2024-11-05 09:35:05.731,13,1.1666666,9.51,0.51,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 09:19:00.000,eb6cf73e-973d-4324-bec8-ad239b9058c2
38550,0,68,2024-11-05 09:16:00.000,,,2024-11-05 09:19:18.766,2024-11-05 09:19:18.766,68,1.3333334,51.4,2.63,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 09:17:00.000,8e32937e-3c6e-488a-a370-77f50aa9ab67
26084,0,45,2024-11-05 09:17:00.000,,,2024-11-05 09:19:19.023,2024-11-05 09:19:19.023,45,1.2777778,33.33,1.79,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 09:18:00.000,45dbc5ec-b2c8-40f6-94aa-3bfc6ebbe1d5
10581,0,23,2024-11-05 09:18:00.000,,,2024-11-05 09:19:19.132,2024-11-05 09:19:19.132,23,1.6944444,17.93,0.8,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 09:19:00.000,45f8ad10-f24e-4331-9f19-385c8887248a
5633,0,11,2024-11-05 09:43:00.000,,,2024-11-05 09:44:36.243,2024-11-05 09:44:36.243,11,1.5,8.45,0.44,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 09:44:00.000,608ade37-f2d4-4d88-9d2e-6bee28511aed
10581,4,10,2024-11-05 09:46:00.000,,,2024-11-05 09:48:11.709,2024-11-05 09:48:11.709,14,0.9166667,9.7,0.76,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 09:47:00.000,48db8f78-df72-4a97-833f-ce6c80b5829e
4201,0,10,2024-11-05 09:53:00.000,,,2024-11-05 09:54:59.887,2024-11-05 09:54:59.887,10,1.9444444,8.17,0.36,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 09:54:00.000,e8fee5b8-1a8d-4368-ad47-6d22388ebdd0
6625,1,15,2024-11-05 09:55:00.000,,,2024-11-05 09:57:48.951,2024-11-05 09:57:48.951,16,2.0,13.25,0.72,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 09:56:00.000,d706fc43-7a91-4804-93e9-9d81f345902a
8715,0,21,2024-11-05 10:01:00.000,,,2024-11-05 10:02:02.403,2024-11-05 10:01:29.257,21,1.8999544,16.560001,1.09,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 10:02:00.000,aa9c1f92-87c7-43e7-973e-7198d8b36384
12617,0,24,2024-11-05 10:02:00.000,,,2024-11-05 10:03:26.164,2024-11-05 10:02:31.694,24,1.4416794,18.19,0.93,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 10:03:00.000,0e4a47a4-691c-4fd0-974a-5a0311c72230
14330,0,23,2024-11-05 10:03:00.000,,,2024-11-05 10:03:53.780,2024-11-05 10:03:26.376,23,1.1541721,16.539999,1.01,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 10:04:00.000,49ddcd95-88ce-4fa0-8354-72e5b9861506
6701,0,10,2024-11-05 10:04:00.000,,,2024-11-05 10:04:53.555,2024-11-05 10:04:53.555,10,1.0833334,7.26,0.56,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 10:05:00.000,f1770f6c-412c-4f8d-befd-50fb23634599
5079,0,10,2024-11-05 10:06:00.000,,,2024-11-05 10:06:13.083,2024-11-05 10:06:13.083,10,1.5277778,7.76,0.39,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 10:07:00.000,1d2e2964-6ff1-403d-8763-c60c459b51b2
5997,0,12,2024-11-05 10:07:00.000,,,2024-11-05 10:07:10.684,2024-11-05 10:07:10.684,12,1.5555556,9.33,0.48,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 10:08:00.000,5c302408-f73a-472a-8f86-d8aa945af209
16916,0,36,2024-11-05 10:12:00.000,,,2024-11-05 10:12:47.855,2024-11-05 10:12:15.996,36,1.6617404,28.11,1.49,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 10:13:00.000,3510607e-cadf-49b7-9a6f-72726329d143
5007,0,10,2024-11-05 10:13:00.000,,,2024-11-05 10:15:00.863,2024-11-05 10:15:00.863,10,1.5555555,7.79,0.38,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 10:14:00.000,2a7aebc7-e6e7-49fb-bd6b-0b5b06b0497c
12627,0,23,2024-11-05 10:16:00.000,,,2024-11-05 10:16:21.565,2024-11-05 10:16:16.823,23,1.3707765,17.31,0.83,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 10:17:00.000,508a9de8-2fc7-496a-aabb-561cb9b0106e
16350,0,24,2024-11-05 10:17:00.000,,,2024-11-05 10:17:54.493,2024-11-05 10:17:31.048,24,1.0354128,16.93,0.90999997,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 10:18:00.000,90034095-1b56-4792-acb9-6e00c3e859dd
7399,0,16,2024-11-05 10:18:00.000,,,2024-11-05 10:19:43.065,2024-11-05 10:19:43.065,16,1.75,12.95,0.63,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 10:19:00.000,08ba044a-e7c1-40de-aa2c-5e3aa17f588e
11728,10,10,2024-11-05 10:19:00.000,,,2024-11-05 10:22:00.068,2024-11-05 10:19:44.305,20,1.3164519,15.440001,1.24,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 10:20:00.000,ef47ee30-09a2-4fb4-b0d0-f6356ec253bd
16680,0,25,2024-11-05 10:41:00.000,,,2024-11-05 10:42:38.765,2024-11-05 10:42:38.765,25,1.0833333,18.07,0.99,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 10:42:00.000,c314f902-e1d0-44f1-bdf2-fc6a9548784d
11952,0,22,2024-11-05 13:06:00.000,,,2024-11-05 13:07:47.464,2024-11-05 13:07:47.464,22,1.3888888,16.6,0.85,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 13:07:00.000,f9ad1583-df1d-4db7-b727-c0ab14c981c0
18645,0,28,2024-11-05 13:07:00.000,,,2024-11-05 13:07:59.845,2024-11-05 13:07:49.891,28,1.086589,20.259996,1.0400002,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 13:08:00.000,478ed5f1-8180-4109-81dd-98d7861a34e8
8031,0,11,2024-11-05 13:08:00.000,,,2024-11-05 13:11:38.946,2024-11-05 13:08:00.735,11,0.9799124,7.87,0.44,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 13:09:00.000,4a59c42f-fafb-45e4-93b0-80af94fe2f41
2150,0,3,2024-11-05 13:09:00.000,,,2024-11-05 13:11:39.007,2024-11-05 13:11:39.007,3,0.99999994,2.15,0.12,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 13:10:00.000,90299635-2fe9-4459-a43e-f194accf62d9
7366,0,11,2024-11-05 13:14:00.000,,,2024-11-05 13:15:01.630,2024-11-05 13:15:01.630,11,1.0833334,7.98,0.43,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 13:15:00.000,a831d2e4-1097-493e-ae87-a0ef4a226be3
42662,0,71,2024-11-05 13:36:00.000,,,2024-11-05 13:36:56.834,2024-11-05 13:36:14.352,71,1.2378649,52.809998,2.8200002,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 13:37:00.000,62c172db-e7e3-4a47-9708-8a2ec6ade6c2
6194,2,10,2024-11-05 10:36:00.000,,,2024-11-05 10:37:03.496,2024-11-05 10:37:03.496,12,1.4722222,9.12,0.7,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 10:37:00.000,0879eb63-7fde-4fb8-8f25-8113676ff471
15760,6,33,2024-11-05 10:37:00.000,,,2024-11-05 10:37:46.017,2024-11-05 10:37:39.754,39,2.1465397,33.829998,2.0800002,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 10:38:00.000,538b37f9-1628-416a-bcd9-0e3c2b5339ac
12559,1,22,2024-11-05 10:39:00.000,,,2024-11-05 10:39:23.505,2024-11-05 10:39:14.139,23,1.4236312,17.880001,0.97999996,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 10:40:00.000,4be15874-cccc-4131-9b8d-eb89165562f6
8605,0,11,2024-11-05 10:40:00.000,,,2024-11-05 10:42:24.290,2024-11-05 10:42:24.290,11,0.8611111,7.41,0.49,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 10:41:00.000,47af0ee8-ed48-4a04-9c32-d648d084667c
5362,0,11,2024-11-05 11:06:00.000,,,2024-11-05 11:06:29.994,2024-11-05 11:06:29.994,11,1.6111112,8.64,0.43,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 11:07:00.000,9425cfea-7f40-47fd-aae5-20565167dcda
9296,0,21,2024-11-05 11:37:00.000,,,2024-11-05 11:38:03.065,2024-11-05 11:38:03.065,21,1.7222221,16.01,0.86,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 11:38:00.000,4f7f3e5c-42b9-48dc-87a2-480d499324a3
11096,0,19,2024-11-05 11:40:00.000,,,2024-11-05 11:42:16.965,2024-11-05 11:42:16.965,19,1.25,13.87,0.74,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 11:41:00.000,9c466596-65b1-41bf-8313-d93165d3208a
7458,10,12,2024-11-05 11:42:00.000,,,2024-11-05 11:48:35.430,2024-11-05 11:42:27.213,22,2.4885643,18.56,1.1800001,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 11:43:00.000,a747f4d7-f821-4212-acda-3aebddf42185
24018,5,37,2024-11-05 11:50:00.000,,,2024-11-05 11:51:00.860,2024-11-05 11:50:18.761,42,1.2977471,31.17,1.77,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 11:51:00.000,9847e2e8-f4cb-4071-b05d-741c61be9408
8745,0,14,2024-11-05 11:56:00.000,,,2024-11-05 11:58:10.564,2024-11-05 11:58:10.564,14,1.1388888,9.96,0.56,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 11:57:00.000,3c59fc3f-152f-4558-a7c1-ed3abbf2e390
4408,0,8,2024-11-05 11:58:00.000,,,2024-11-05 11:58:11.156,2024-11-05 11:58:11.156,8,1.3611112,6.0,0.29,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 11:59:00.000,683a1c21-c158-4bb3-a9aa-0df5473c24d8
8714,0,12,2024-11-05 11:59:00.000,,,2024-11-05 12:00:00.181,2024-11-05 12:00:00.181,12,0.9444444,8.23,0.59,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 12:00:00.000,f057334c-df40-4689-9850-91ab1d78f42b
6877,1,13,2024-11-05 12:00:00.000,,,2024-11-05 12:01:18.279,2024-11-05 12:01:18.279,14,1.6111112,11.08,0.68,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 12:01:00.000,d8e3b955-d82c-46ed-b729-9746692ece31
6713,0,10,2024-11-05 12:01:00.000,,,2024-11-05 12:01:38.563,2024-11-05 12:01:38.563,10,1.0277778,6.9,0.41,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 12:02:00.000,2b44d7dd-6aaf-43ea-a55b-eaa9f344db2e
13202,1,24,2024-11-05 12:03:00.000,,,2024-11-05 12:05:34.784,2024-11-05 12:05:34.784,25,1.4444444,19.07,1.09,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 12:04:00.000,7358453d-e4e4-4068-b6f5-3d66a2acb9eb
4794,0,10,2024-11-05 12:09:00.000,,,2024-11-05 12:09:56.549,2024-11-05 12:09:56.549,10,1.6666666,7.99,0.32,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 12:10:00.000,d196fdc0-737a-4b5a-b47a-e6a2a7d9de6a
4452,0,10,2024-11-05 12:23:00.000,,,2024-11-05 12:34:59.930,2024-11-05 12:34:59.930,10,1.8055557,8.04,0.36,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 12:24:00.000,cd991ff8-ef69-426a-9bf0-fd7e97b6bc6e
7909,0,11,2024-11-05 12:41:00.000,,,2024-11-05 12:47:03.836,2024-11-05 12:47:03.836,11,0.9722222,7.69,0.44,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 12:42:00.000,34ace435-bb52-4e26-94ea-2ab9c22aeba7
6855,0,12,2024-11-05 12:44:00.000,,,2024-11-05 12:47:04.103,2024-11-05 12:47:04.103,12,1.2777778,8.76,0.45,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 12:45:00.000,9a3b46ad-6de2-42b2-b1ae-8deac94df7cf
9225,0,12,2024-11-05 12:46:00.000,,,2024-11-05 12:47:04.266,2024-11-05 12:47:04.266,12,0.88888884,8.2,0.49,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 12:47:00.000,3bb36b41-0a14-4494-9709-e8fd91f4d34d
4857,0,12,2024-11-05 12:55:00.000,,,2024-11-05 12:56:16.125,2024-11-05 12:56:16.125,12,2.0277777,9.85,0.36,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 12:56:00.000,f0c41d64-1f70-4c22-a28a-746915b97ea0
6145,0,10,2024-11-05 13:05:00.000,,,2024-11-05 13:05:37.802,2024-11-05 13:05:37.802,10,1.1666666,7.17,0.39,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 13:06:00.000,b702ed76-9fe0-4029-be92-3887f8e81f15
20363,0,35,2024-11-05 13:06:00.000,,,2024-11-05 13:15:00.879,2024-11-05 13:15:00.879,35,1.2777778,26.02,1.34,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 13:07:00.000,219f28dd-0029-431b-bd5a-75f9d340fe6b
22456,0,41,2024-11-05 13:07:00.000,,,2024-11-05 13:15:00.973,2024-11-05 13:15:00.973,41,1.3888888,31.19,1.64,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 13:08:00.000,390854e0-1a22-49d1-93a7-7292a888a0ab
7624,0,13,2024-11-05 13:08:00.000,,,2024-11-05 13:15:01.080,2024-11-05 13:15:01.080,13,1.25,9.53,0.52,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 13:09:00.000,89bcec1d-3254-4674-8003-2a7574543c2b
8225,0,11,2024-11-05 13:09:00.000,,,2024-11-05 13:15:01.184,2024-11-05 13:15:01.184,11,0.9166666,7.54,0.45,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 13:10:00.000,bd6b8d04-fbfd-42d9-ac17-7ac2840cc3c2
4573,0,10,2024-11-05 13:15:00.000,,,2024-11-05 13:25:50.166,2024-11-05 13:25:50.166,10,1.6944444,7.75,0.36,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 13:16:00.000,dc8ff98c-4f6d-42d6-a3d6-3f8469f479b5
8032,0,12,2024-11-05 13:37:00.000,,,2024-11-05 13:37:27.255,2024-11-05 13:37:23.814,12,1.0781362,8.660001,0.47999996,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 13:38:00.000,8afbda1b-3806-4901-aaca-18f28568d545
7397,0,13,2024-11-05 13:38:00.000,,,2024-11-05 13:38:57.076,2024-11-05 13:38:45.520,13,1.3396281,9.91,0.5,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 13:39:00.000,e13c731b-c8a9-4e98-b10d-167680c754cd
27434,0,52,2024-11-05 13:36:00.000,,,2024-11-05 13:37:49.115,2024-11-05 13:36:24.430,52,1.4590946,40.03,1.99,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 13:37:00.000,ad915749-f884-490b-9dc3-cd69bf22c083
11704,0,20,2024-11-05 13:37:00.000,,,2024-11-05 13:37:49.495,2024-11-05 13:37:49.495,20,1.25,14.63,0.85,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 13:38:00.000,fa934ca9-a02c-4e68-a2dd-e78b7fc7758c
7677,0,12,2024-11-05 13:38:00.000,,,2024-11-05 13:38:49.786,2024-11-05 13:38:49.786,12,1.111111,8.53,0.47,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 13:39:00.000,71811a7a-6aaa-4df2-95e9-4e6f396ab27e
29244,0,48,2024-11-05 13:40:00.000,,,2024-11-05 13:40:22.911,2024-11-05 13:40:01.427,48,1.2224445,35.749992,1.8399994,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 13:41:00.000,7b79d467-7aff-4b22-9f0d-812bebc44228
11887,0,21,2024-11-05 13:49:00.000,,,2024-11-05 13:55:01.322,2024-11-05 13:55:01.322,21,1.3333334,15.85,0.83,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 13:50:00.000,35783d00-4234-4b49-ab63-1dde9cccb924
33005,0,57,2024-11-05 13:50:00.000,,,2024-11-05 13:55:01.337,2024-11-05 13:55:01.337,57,1.3055556,43.09,2.25,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 13:51:00.000,7a592cb4-f570-48db-b9fc-bed4dc9b1a9b
22560,0,40,2024-11-05 13:51:00.000,,,2024-11-05 13:55:01.364,2024-11-05 13:55:01.364,40,1.3333334,30.08,1.58,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 13:52:00.000,0fdd28e0-c36b-418e-b197-a46491f326cd
14116,0,25,2024-11-05 13:52:00.000,,,2024-11-05 13:55:01.429,2024-11-05 13:55:01.429,25,1.3055556,18.43,0.99,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 13:53:00.000,8dd4d7a0-fa42-411c-a9af-478965eef446
4850,0,10,2024-11-05 13:57:00.000,,,2024-11-05 13:57:22.320,2024-11-05 13:57:21.536,10,1.5874761,7.7,0.39,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 13:58:00.000,524f13be-1f3c-42f2-9750-f244e5789c15
4381,0,6,2024-11-05 14:00:00.000,,,2024-11-05 14:00:58.776,2024-11-05 14:00:58.776,6,0.97222227,4.26,0.24,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 14:01:00.000,56365192-a2b8-4d84-b422-8ace4eab3ab3
4397,0,7,2024-11-05 14:05:00.000,,,2024-11-05 14:05:08.825,2024-11-05 14:05:08.430,7,1.1780378,5.18,0.27,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 14:06:00.000,b70b705b-3440-41dc-8b2d-aaf4ecac574a
4695,0,8,2024-11-05 14:07:00.000,,,2024-11-05 14:07:38.922,2024-11-05 14:07:37.592,8,1.2629706,5.93,0.31,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 14:08:00.000,7e63c37f-bb6a-4782-891f-d3649bca4d7b
5561,0,9,2024-11-05 14:12:00.000,,,2024-11-05 14:12:32.463,2024-11-05 14:12:29.343,9,1.2279832,6.8299994,0.35,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 14:13:00.000,a938781e-25b6-46b4-8be2-c919099678d5
4304,0,7,2024-11-05 14:25:00.000,,,2024-11-05 14:25:29.950,2024-11-05 14:25:27.576,7,1.25,5.38,0.27,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 14:26:00.000,4774ff0c-7d1f-4f71-9657-5f743c01e7d9
4724,0,6,2024-11-05 14:28:00.000,,,2024-11-05 14:28:37.913,2024-11-05 14:28:37.913,6,0.88888896,4.2,0.24,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 14:29:00.000,78250a97-ec3f-4a5b-b05c-c219e4d98c61
3625,0,7,2024-11-05 14:35:00.000,,,2024-11-05 14:35:37.055,2024-11-05 14:35:36.742,7,1.5113218,5.4799995,0.27,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 14:36:00.000,2163b650-fae9-48bd-b4cb-6102b2a852f9
6213,0,10,2024-11-05 15:10:00.000,,,2024-11-05 15:10:52.428,2024-11-05 15:10:48.892,10,1.1876873,7.38,0.39,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 15:11:00.000,d2e4aa10-93ef-47cc-8243-cb48dc97b4b5
15521,0,24,2024-11-05 15:13:00.000,,,2024-11-05 15:15:01.582,2024-11-05 15:13:20.662,24,1.129416,17.529999,0.94000006,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 15:14:00.000,9bebba51-f7be-4e0f-95e3-0f2f7e896ad5
8185,0,13,2024-11-05 15:14:00.000,,,2024-11-05 15:15:01.642,2024-11-05 15:15:01.642,13,1.1666666,9.55,0.51,UTC+0100,ZnmBp6HqkF,com.sec.android.app.shealth,2024-11-05 15:15:00.000,ed777ddf-103f-4f98-bc7b-ed64cd9166f4
16497,0,25,2024-11-05 13:39:00.000,,,2024-11-05 13:43:05.464,2024-11-05 13:43:05.464,25,1.1111112,18.33,0.98,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 13:40:00.000,473c9ae9-eccc-4b01-b1f3-143812195c11
22492,0,39,2024-11-05 13:40:00.000,,,2024-11-05 13:43:05.718,2024-11-05 13:43:05.718,39,1.2777778,28.74,1.54,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 13:41:00.000,297caa3d-2419-4710-8c23-b777508f3d8d
13763,0,21,2024-11-05 13:50:00.000,,,2024-11-05 13:51:09.023,2024-11-05 13:51:09.023,21,1.0833334,14.91,0.88,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 13:51:00.000,450651ee-3ed6-45cc-bc21-9e98ac23483d
15113,0,24,2024-11-05 13:51:00.000,,,2024-11-05 13:54:59.866,2024-11-05 13:51:09.396,24,1.145328,17.31,0.96000004,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 13:52:00.000,469f96f9-5ba1-43b9-9f86-c276369216bb
5563,0,11,2024-11-05 13:55:00.000,,,2024-11-05 13:55:22.846,2024-11-05 13:55:22.846,11,1.5277778,8.5,0.4,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 13:56:00.000,e31a4b93-d8fe-434d-88f7-77d2fafe7d28
8734,0,13,2024-11-05 14:48:00.000,,,2024-11-05 14:49:11.585,2024-11-05 14:49:11.585,13,1.0555556,9.22,0.61,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 14:49:00.000,8eead6ec-e659-4026-9bff-49d9040e2c2b
9102,0,20,2024-11-05 14:58:00.000,,,2024-11-05 15:00:44.578,2024-11-05 15:00:44.578,20,1.7499999,15.93,0.65,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 14:59:00.000,e10a1daf-b6dd-4be2-bb4f-4dc4f430c73e
5160,0,10,2024-11-05 15:00:00.000,,,2024-11-05 15:00:44.798,2024-11-05 15:00:44.798,10,1.4999999,7.74,0.37,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 15:01:00.000,bb758b05-1bb8-4134-8f27-d598543c849f
23164,0,44,2024-11-05 15:01:00.000,,,2024-11-05 15:01:53.307,2024-11-05 15:01:53.307,44,1.4444444,33.46,1.7,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 15:02:00.000,723a2b4c-a344-4615-8473-b3e21bf6dd7e
7127,0,11,2024-11-05 15:04:00.000,,,2024-11-05 15:04:16.323,2024-11-05 15:04:08.934,11,1.0858938,7.7400002,0.45,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 15:05:00.000,f7566651-06e4-405a-9f25-b18958a2906e
8119,0,14,2024-11-05 15:05:00.000,,,2024-11-05 15:05:53.904,2024-11-05 15:05:53.904,14,1.25,10.15,0.57,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 15:06:00.000,306e963c-b720-483c-a311-b0f3d0088a4d
6047,0,11,2024-11-05 15:13:00.000,,,2024-11-05 15:14:59.851,2024-11-05 15:14:59.851,11,1.3888888,8.4,0.44,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 15:14:00.000,1a4610f3-00d0-431f-bf3c-f95dcfeef7ad
1102,0,2,2024-11-05 15:14:00.000,,,2024-11-05 15:14:59.920,2024-11-05 15:14:59.920,2,1.3333334,1.47,0.08,UTC+0100,BQ++8KZ2oB,com.sec.android.app.shealth,2024-11-05 15:15:00.000,847bd632-3564-4acf-b961-326512f2fb79
