exercise_time,step_count,exercise_calorie_target,active_time,target,others_time,update_time,floors_target,create_time,floor_count,dynamic_active_time_target,exercise_time_target,goal,longest_active_time,score,move_hourly_count,duration_type,move_hourly_target,distance,dynamic_active_time,calorie,extra_data,walk_time,longest_idle_time,datauuid,day_time
,11325,,6429961,90.0,0,2022-10-06 12:10:43.676,,2022-10-05 03:00:02.116,,,,-1,829293,117,,,,8276.065,,533.81775,f0301ef4-b017-47bd-a157-c2e0f75780fa.extra_data.json,6410520,16560000,f0301ef4-b017-47bd-a157-c2e0f75780fa,2022-10-05 00:00:00.000
,0,,0,90.0,0,2022-08-09 04:10:07.869,,2022-08-09 04:10:07.869,,,,-1,0,0,,,,0.0,,0.0,cc0b8a01-fe94-46b5-9f4a-0a93356afd4f.extra_data.json,0,-1,cc0b8a01-fe94-46b5-9f4a-0a93356afd4f,2022-08-05 00:00:00.000
,0,,0,90.0,0,2022-08-09 04:10:07.718,,2022-08-09 04:10:07.718,,,,-1,0,0,,,,0.0,,0.0,40e70034-93e4-4be5-afc3-28eab01aafec.extra_data.json,0,-1,40e70034-93e4-4be5-afc3-28eab01aafec,2022-07-24 00:00:00.000
,1484,,970288,,0,2020-12-12 02:16:30.739,,2020-12-11 03:00:00.622,,,,60,120000,26,,,,1223.2498,,64.47,89ec8bff-0ee6-4be8-b18f-9c5209fb6869.extra_data.json,963088,29460000,89ec8bff-0ee6-4be8-b18f-9c5209fb6869,2020-12-11 00:00:00.000
,3987,,2466110,,0,2020-12-09 22:06:21.470,,2020-12-09 03:00:01.744,,,,60,420000,68,,,,3030.4597,,167.51999,e94fed1d-8961-4692-b8d0-bcebdb3421f9.extra_data.json,2460510,34080000,e94fed1d-8961-4692-b8d0-bcebdb3421f9,2020-12-09 00:00:00.000
,801,,528126,90.0,0,2022-09-20 01:46:44.155,,2022-09-19 03:00:00.430,,,,-1,32683,8,,,,597.4044,,36.456264,faa940d8-9173-48c5-b601-5c4b5196ecc0.extra_data.json,518926,33720000,faa940d8-9173-48c5-b601-5c4b5196ecc0,2022-09-19 00:00:00.000
,5320,,3281843,,0,2021-01-01 03:04:21.010,,2020-12-31 03:00:02.626,,,,60,1082593,90,,,,4189.877,,223.0345,b850ee1e-219a-45af-af14-ed8a462a1476.extra_data.json,3268069,37320000,b850ee1e-219a-45af-af14-ed8a462a1476,2020-12-31 00:00:00.000
,214,,142471,90.0,0,2022-11-03 01:17:37.576,,2022-11-02 03:00:01.584,,,,-1,24679,2,,,,160.16321,,9.139807,120be277-a24a-41ea-bd78-66e5c974b963.extra_data.json,142071,31740000,120be277-a24a-41ea-bd78-66e5c974b963,2022-11-02 00:00:00.000
,15579,,10687580,90.0,2450892,2022-09-30 02:38:24.593,,2022-09-29 03:00:00.675,,,,-1,2778713,196,,,,9987.092,,1075.0516,58b5a9bd-b92d-473a-b9d1-8d6c400b6b48.extra_data.json,8209337,28140000,58b5a9bd-b92d-473a-b9d1-8d6c400b6b48,2022-09-29 00:00:00.000
,18069,,10273662,90.0,0,2022-09-28 07:37:04.323,,2022-09-27 03:00:01.580,,,,-1,947164,188,,,,13167.007,,908.41364,097acf47-4d6c-4ff5-9546-95ed8b50a853.extra_data.json,10183807,25740000,097acf47-4d6c-4ff5-9546-95ed8b50a853,2022-09-27 00:00:00.000
,204,,136068,90.0,0,2022-11-22 02:46:53.924,,2022-11-21 03:00:00.650,,,,-1,16675,2,,,,149.40366,,8.911062,5560fa50-2f89-4b1f-9b80-690ee4ace875.extra_data.json,136068,34800000,5560fa50-2f89-4b1f-9b80-690ee4ace875,2022-11-21 00:00:00.000
,349,,232783,,0,2020-11-30 00:15:12.293,,2020-11-29 03:00:02.565,,,,60,21344,5,,,,274.03003,,14.289999,f6ac8744-53c7-422c-906d-e159449a54f6.extra_data.json,232783,28440000,f6ac8744-53c7-422c-906d-e159449a54f6,2020-11-29 00:00:00.000
,439,,292012,,0,2020-11-29 01:05:06.337,,2020-11-28 03:00:01.630,,,,60,22411,6,,,,358.54,,19.170002,a7e1682b-e896-48c9-a813-1e5fa5dbee0c.extra_data.json,290812,35760000,a7e1682b-e896-48c9-a813-1e5fa5dbee0c,2020-11-28 00:00:00.000
,1357,,860220,,0,2020-11-11 02:26:47.574,,2020-11-10 03:00:02.395,,,,60,180000,23,,,,1061.8201,,55.120003,3f881e44-0c72-4b0e-9517-607fe0581881.extra_data.json,860220,22920000,3f881e44-0c72-4b0e-9517-607fe0581881,2020-11-10 00:00:00.000
,18358,,14452576,90.0,8127704,2022-09-10 04:58:33.035,,2022-09-09 04:00:02.391,,,,-1,3865949,266,,,,7404.7036,,1823.2083,9d660935-a808-48c4-9bc0-13a0234b19c6.extra_data.json,6311672,23760000,9d660935-a808-48c4-9bc0-13a0234b19c6,2022-09-09 00:00:00.000
,507,,336567,90.0,0,2022-10-31 17:34:47.910,,2022-10-30 03:00:00.710,,,,-1,22011,5,,,,382.0118,,22.25433,3b9beb8b-3816-4884-85f6-79d75c3c5950.extra_data.json,334167,35580000,3b9beb8b-3816-4884-85f6-79d75c3c5950,2022-10-30 00:00:00.000
,3113,,2332274,90.0,0,2022-12-20 07:16:35.652,,2022-12-19 03:00:00.654,,,,-1,1222383,42,,,,2288.0776,,212.29253,06b33b23-a36a-4382-9d24-f07a4964e715.extra_data.json,2331874,44700000,06b33b23-a36a-4382-9d24-f07a4964e715,2022-12-19 00:00:00.000
,2582,,1632502,90.0,0,2023-02-01 03:41:55.967,,2023-01-25 03:00:02.422,,,,-1,240000,30,,,,1956.4475,,111.9298,3f4c2235-3ec4-46b2-93a7-78e9a9335e08.extra_data.json,1631302,14340000,3f4c2235-3ec4-46b2-93a7-78e9a9335e08,2023-01-25 00:00:00.000
,857,,565745,90.0,0,2022-11-01 21:35:06.126,,2022-10-31 03:00:00.783,,,,-1,26680,10,,,,646.5642,,38.237812,dfd3fe55-5566-4354-b8c7-524cec9b499a.extra_data.json,556945,31500000,dfd3fe55-5566-4354-b8c7-524cec9b499a,2022-10-31 00:00:00.000
,2653,,1740478,,0,2020-12-01 02:48:42.842,,2020-11-30 03:00:02.195,,,,60,300000,46,,,,2144.7898,,115.06001,d1cfc16f-4bda-46ff-aa23-76468a1eef23.extra_data.json,1730078,41640000,d1cfc16f-4bda-46ff-aa23-76468a1eef23,2020-11-30 00:00:00.000
,175,,116725,90.0,0,2022-12-17 02:59:39.565,,2022-12-16 03:00:00.627,,,,-1,20677,1,,,,127.77246,,7.6882935,fc200647-cec6-4f2e-b4db-9066a80e2ef1.extra_data.json,116725,31200000,fc200647-cec6-4f2e-b4db-9066a80e2ef1,2022-12-16 00:00:00.000
,7062,,4435595,,0,2020-11-05 02:50:13.905,,2020-11-04 03:00:01.469,,,,60,720000,121,,,,5495.96,,297.01004,51fa360a-9356-4f78-9705-2c36fff09950.extra_data.json,4429761,21660000,51fa360a-9356-4f78-9705-2c36fff09950,2020-11-04 00:00:00.000
,10249,,5502584,90.0,0,2022-08-18 01:23:58.430,,2022-08-17 04:00:00.614,,,,-1,814409,101,,,,7702.697,,473.31332,4314d1ab-bb17-4917-992e-4b9c5734df61.extra_data.json,5500184,32460000,4314d1ab-bb17-4917-992e-4b9c5734df61,2022-08-17 00:00:00.000
,0,,0,90.0,0,2022-08-09 04:10:07.787,,2022-08-09 04:10:07.787,,,,-1,0,0,,,,0.0,,0.0,b3d815d3-2402-4a7d-8ec8-56f10914610d.extra_data.json,0,-1,b3d815d3-2402-4a7d-8ec8-56f10914610d,2022-07-30 00:00:00.000
,455,,303485,,0,2020-12-17 02:55:34.677,,2020-12-16 03:00:00.988,,,,60,20677,8,,,,369.40005,,19.26,27a1b9a2-c261-4d6b-a533-cd99ade8000e.extra_data.json,303485,34680000,27a1b9a2-c261-4d6b-a533-cd99ade8000e,2020-12-16 00:00:00.000
,10381,,6396074,,0,2020-12-23 03:02:13.145,,2020-12-22 03:00:01.328,,,,60,4070560,176,,,,7959.663,,421.78598,80682985-3f2b-478e-835b-cdcc3f2a5991.extra_data.json,6388474,33300000,80682985-3f2b-478e-835b-cdcc3f2a5991,2020-12-22 00:00:00.000
,0,,0,90.0,0,2022-08-09 04:10:07.513,,2022-08-09 04:10:07.513,,,,-1,0,0,,,,0.0,,0.0,f2216f8a-3cec-4462-a774-bd45a3a57d4f.extra_data.json,0,-1,f2216f8a-3cec-4462-a774-bd45a3a57d4f,2022-07-16 00:00:00.000
,4992,,3208555,90.0,0,2022-09-05 08:55:17.284,,2022-09-04 04:00:01.404,,,,-1,1366009,58,,,,3603.0461,,286.3437,23ae23f6-4c3a-465f-b3b5-1f01f4e026a9.extra_data.json,3205355,29220000,23ae23f6-4c3a-465f-b3b5-1f01f4e026a9,2022-09-04 00:00:00.000
,3224,,1855038,,0,2021-01-19 20:22:51.802,,2021-01-19 03:00:01.129,,,,60,699804,50,,,,2625.364,,137.89499,edd0a113-44fc-4f38-80ad-bf627ddc90e2.extra_data.json,1851558,38100000,edd0a113-44fc-4f38-80ad-bf627ddc90e2,2021-01-19 00:00:00.000
,7806,,5079673,90.0,0,2022-12-11 00:29:33.660,,2022-12-10 03:00:00.676,,,,-1,995308,93,,,,5803.6597,,427.73264,4fc834c7-13c6-4465-bd3c-8b38c4eb1638.extra_data.json,5076873,32100000,4fc834c7-13c6-4465-bd3c-8b38c4eb1638,2022-12-10 00:00:00.000
,5717,,3444146,90.0,0,2023-02-01 03:41:53.559,,2023-01-05 03:00:00.712,,,,-1,719730,63,,,,4342.678,,244.74216,7466cad0-57d7-4f81-85e7-88009641d049.extra_data.json,3444146,33720000,7466cad0-57d7-4f81-85e7-88009641d049,2023-01-05 00:00:00.000
,4830,,3092308,,0,2021-01-17 01:02:05.062,,2021-01-16 03:00:01.879,,,,60,300000,85,,,,3919.3403,,214.25995,b9a59a1f-dfe8-41dc-9685-c4a5d68a8329.extra_data.json,3067592,27600000,b9a59a1f-dfe8-41dc-9685-c4a5d68a8329,2021-01-16 00:00:00.000
,3372,,2216974,90.0,0,2022-09-12 02:08:11.553,,2022-09-11 04:00:00.687,,,,-1,714167,40,,,,2473.7983,,197.07173,828fef5c-efdb-4cf0-a861-744b6366d809.extra_data.json,2216974,37020000,828fef5c-efdb-4cf0-a861-744b6366d809,2022-09-11 00:00:00.000
,1546,,1021946,,0,2020-12-20 23:48:04.119,,2020-12-20 03:00:02.397,,,,60,60000,26,,,,1257.1697,,66.77,63f8ffae-3486-4251-86fd-389c6fce8560.extra_data.json,1016956,29760000,63f8ffae-3486-4251-86fd-389c6fce8560,2020-12-20 00:00:00.000
,13678,,9039083,90.0,1266567,2022-11-25 10:51:43.522,,2022-11-24 03:00:00.701,,,,-1,1462619,166,,,,9248.125,,831.5884,fc73ad73-0b8f-4fd9-904a-e16f35405259.extra_data.json,7709464,30960000,fc73ad73-0b8f-4fd9-904a-e16f35405259,2022-11-24 00:00:00.000
,8853,,5421181,,0,2020-12-05 01:03:09.363,,2020-12-04 03:00:01.186,,,,60,540000,148,,,,7037.6196,,388.59,4bf7eb1e-71a2-45e6-b3e5-6a5e2a442ec4.extra_data.json,5334713,35880000,4bf7eb1e-71a2-45e6-b3e5-6a5e2a442ec4,2020-12-04 00:00:00.000
,8138,,5043826,90.0,0,2022-10-02 13:03:27.467,,2022-10-01 03:00:01.006,,,,-1,1140000,92,,,,5628.4077,,435.78192,f46d3f2b-8d3e-404e-913d-41e08fe82a4c.extra_data.json,5032196,39360000,f46d3f2b-8d3e-404e-913d-41e08fe82a4c,2022-10-01 00:00:00.000
,776,,515990,90.0,0,2022-11-02 08:52:24.566,,2022-11-01 03:00:18.261,,,,-1,60000,8,,,,576.9423,,33.7003,f5cd1806-7e00-427c-9290-1e86c2e11318.extra_data.json,513590,28620000,f5cd1806-7e00-427c-9290-1e86c2e11318,2022-11-01 00:00:00.000
,3613,,2322254,90.0,0,2023-02-01 03:41:55.620,,2023-01-20 03:00:00.662,,,,-1,360000,42,,,,2726.6255,,155.09459,5049c466-3aec-4aa6-b5d8-4c851516357a.extra_data.json,2322254,20100000,5049c466-3aec-4aa6-b5d8-4c851516357a,2023-01-20 00:00:00.000
,8583,,5403645,,0,2020-12-29 02:55:07.345,,2020-12-28 04:55:01.457,,,,60,480000,148,,,,6903.9395,,372.49982,6ba544fe-7217-42b1-bd0b-42f503bac5a3.extra_data.json,5385245,9900000,6ba544fe-7217-42b1-bd0b-42f503bac5a3,2020-12-28 00:00:00.000
,5179,,3331128,,0,2020-11-07 03:00:15.737,,2020-11-06 03:00:01.782,,,,60,964390,91,,,,4117.985,,236.73431,d287da81-76c8-44dd-bbab-01e316af2070.extra_data.json,3327528,47400000,d287da81-76c8-44dd-bbab-01e316af2070,2020-11-06 00:00:00.000
,6838,,6982021,90.0,4879863,2022-08-15 03:35:54.999,,2022-08-14 04:00:00.702,,,,-1,4879863,127,,,,2445.1936,,980.68134,c5d7b163-7b36-4c0d-ac43-48a32b9a3d95.extra_data.json,2096958,35520000,c5d7b163-7b36-4c0d-ac43-48a32b9a3d95,2022-08-14 00:00:00.000
,0,,0,90.0,0,2022-08-09 04:10:07.497,,2022-08-09 04:10:07.497,,,,-1,0,0,,,,0.0,,0.0,a940e3c3-8b48-4239-8047-554ae8b91001.extra_data.json,0,-1,a940e3c3-8b48-4239-8047-554ae8b91001,2022-07-15 00:00:00.000
,24446,,16472265,90.0,5161162,2022-08-27 04:20:09.840,,2022-08-26 04:04:32.316,,,,-1,4080252,304,,,,13701.115,,1793.9043,57d679e6-0308-497d-bf8d-76aa9d1014dc.extra_data.json,11282548,21660000,57d679e6-0308-497d-bf8d-76aa9d1014dc,2022-08-26 00:00:00.000
,9735,,5441892,90.0,0,2022-09-11 13:01:50.211,,2022-09-10 04:33:39.968,,,,-1,782486,100,,,,7362.6304,,463.66714,cd65d8d9-e94c-4163-90dc-3d32dc8152f7.extra_data.json,5441892,12420000,cd65d8d9-e94c-4163-90dc-3d32dc8152f7,2022-09-10 00:00:00.000
,4121,,2739971,90.0,0,2022-12-23 01:25:12.205,,2022-12-22 03:00:00.630,,,,-1,60000,50,,,,3062.6787,,179.54938,8b07826c-e5dc-4d97-8882-6a6983785aca.extra_data.json,2729971,17100000,8b07826c-e5dc-4d97-8882-6a6983785aca,2022-12-22 00:00:00.000
,886,,581617,,0,2020-12-14 02:44:20.028,,2020-12-13 03:00:01.521,,,,60,31349,15,,,,759.19,,42.20999,eea78b4b-3158-413d-b559-84ec19a3a1da.extra_data.json,567617,43020000,eea78b4b-3158-413d-b559-84ec19a3a1da,2020-12-13 00:00:00.000
,1334,,807155,,0,2020-12-11 02:55:17.614,,2020-12-10 03:00:01.865,,,,60,240000,21,,,,1069.4401,,56.249992,f3a66326-c69f-488b-ba4e-aecba216c70a.extra_data.json,803555,31560000,f3a66326-c69f-488b-ba4e-aecba216c70a,2020-12-10 00:00:00.000
,893,,592961,90.0,0,2022-10-23 16:02:14.614,,2022-10-22 03:00:00.533,,,,-1,30682,10,,,,666.1786,,39.83374,6076bdc0-950c-42e1-8436-213f894dbd7e.extra_data.json,588961,36360000,6076bdc0-950c-42e1-8436-213f894dbd7e,2022-10-22 00:00:00.000
,5269,,3185128,90.0,0,2022-08-21 14:51:19.639,,2022-08-20 04:00:00.830,,,,-1,614795,58,,,,3766.2935,,247.19128,9ee50653-f3bd-4d66-bc5e-794529e998d5.extra_data.json,3185128,39480000,9ee50653-f3bd-4d66-bc5e-794529e998d5,2022-08-20 00:00:00.000
,5628,,3371347,90.0,0,2022-11-30 10:11:42.325,,2022-11-29 03:00:00.921,,,,-1,691257,62,,,,4303.5107,,266.70062,87c701fd-3375-4d4d-b55c-e23f7ad46acd.extra_data.json,3365347,21600000,87c701fd-3375-4d4d-b55c-e23f7ad46acd,2022-11-29 00:00:00.000
,1155,,744919,90.0,0,2022-12-22 02:04:33.929,,2022-12-21 03:00:00.618,,,,-1,240000,13,,,,863.73865,,49.77136,d70bcd84-2c32-484a-80f3-8481401b9f9f.extra_data.json,744919,31320000,d70bcd84-2c32-484a-80f3-8481401b9f9f,2022-12-21 00:00:00.000
,0,,0,90.0,0,2022-08-09 04:10:07.648,,2022-08-09 04:10:07.648,,,,-1,0,0,,,,0.0,,0.0,a5cfef8f-d90c-4d41-bf3d-8b82c9a7aa12.extra_data.json,0,-1,a5cfef8f-d90c-4d41-bf3d-8b82c9a7aa12,2022-07-21 00:00:00.000
,5501,,2545976,90.0,0,2022-09-09 06:33:28.745,,2022-09-08 04:00:02.139,,,,-1,120000,46,,,,4159.5083,,235.6441,3c2bd114-595f-4216-add0-556c29ff9d2c.extra_data.json,2545976,30780000,3c2bd114-595f-4216-add0-556c29ff9d2c,2022-09-08 00:00:00.000
,6401,,3887745,90.0,0,2022-11-27 02:37:00.281,,2022-11-26 03:00:01.535,,,,-1,861012,71,,,,4892.5312,,305.4726,850ee3e5-9c4b-46c4-a254-867f591aaf06.extra_data.json,3875745,34860000,850ee3e5-9c4b-46c4-a254-867f591aaf06,2022-11-26 00:00:00.000
,0,,0,90.0,0,2022-08-09 04:10:07.616,,2022-08-09 04:10:07.616,,,,-1,0,0,,,,0.0,,0.0,a8b81e9a-2561-4ae4-9c1c-18eeaecaaad7.extra_data.json,0,-1,a8b81e9a-2561-4ae4-9c1c-18eeaecaaad7,2022-07-20 00:00:00.000
,809,,538268,90.0,0,2022-11-07 10:49:01.198,,2022-11-06 03:00:00.753,,,,-1,37352,8,,,,601.7188,,34.894062,3b603b15-aa7d-49e8-89a8-1cc0bc201884.extra_data.json,536268,28560000,3b603b15-aa7d-49e8-89a8-1cc0bc201884,2022-11-06 00:00:00.000
,555,,366981,,0,2020-12-29 21:06:19.072,,2020-12-29 03:00:01.743,,,,60,37352,10,,,,444.41,,25.880001,f8a4363d-7d33-4a16-9730-734a59bffed7.extra_data.json,362181,41100000,f8a4363d-7d33-4a16-9730-734a59bffed7,2020-12-29 00:00:00.000
,0,,0,90.0,0,2022-08-09 04:10:07.558,,2022-08-09 04:10:07.558,,,,-1,0,0,,,,0.0,,0.0,7d646745-8844-4c95-b538-796e31c09cec.extra_data.json,0,-1,7d646745-8844-4c95-b538-796e31c09cec,2022-07-17 00:00:00.000
,9796,,5514537,90.0,0,2022-11-08 06:25:36.333,,2022-11-07 03:00:01.275,,,,-1,743981,101,,,,7332.656,,444.44247,582b1d1f-9228-44f0-bbe4-51f67c6cea94.extra_data.json,5494719,23340000,582b1d1f-9228-44f0-bbe4-51f67c6cea94,2022-11-07 00:00:00.000
,8948,,4994493,90.0,0,2022-11-15 04:10:56.244,,2022-11-14 03:02:26.821,,,,-1,1616710,92,,,,5926.436,,455.97852,996fefda-6425-4016-b98d-052f59608c49.extra_data.json,4986167,32820000,996fefda-6425-4016-b98d-052f59608c49,2022-11-14 00:00:00.000
,13730,,7649137,90.0,0,2022-09-06 12:10:07.330,,2022-09-05 04:00:00.594,,,,-1,1003840,141,,,,10250.06,,695.7115,37d72abc-b5d8-411c-b502-c121d2479bb6.extra_data.json,7647537,8580000,37d72abc-b5d8-411c-b502-c121d2479bb6,2022-09-05 00:00:00.000
,694,,451417,,0,2020-12-07 03:00:01.558,,2020-12-06 03:00:01.238,,,,60,60000,11,,,,575.32,,31.079998,7b27d8f3-9572-48ab-b739-a21e2f6648aa.extra_data.json,434217,45000000,7b27d8f3-9572-48ab-b739-a21e2f6648aa,2020-12-06 00:00:00.000
,981,,479778,90.0,0,2022-10-28 00:40:56.657,,2022-10-27 03:00:01.684,,,,-1,60000,7,,,,735.8639,,42.870514,362c054c-134f-4c21-8060-0fa42dbf674a.extra_data.json,476178,26700000,362c054c-134f-4c21-8060-0fa42dbf674a,2022-10-27 00:00:00.000
,909,,601764,,0,2020-12-16 02:06:01.574,,2020-12-15 03:00:01.698,,,,60,27613,15,,,,766.76,,41.65,932288a9-0ad5-4a39-87ce-4ec830112791.extra_data.json,594964,24300000,932288a9-0ad5-4a39-87ce-4ec830112791,2020-12-15 00:00:00.000
,273,,182091,90.0,0,2022-10-23 22:09:10.239,,2022-10-23 03:00:00.854,,,,-1,29348,3,,,,201.22385,,11.917722,b9ec61c1-6e53-4691-9b7e-fc782632acea.extra_data.json,182091,35340000,b9ec61c1-6e53-4691-9b7e-fc782632acea,2022-10-23 00:00:00.000
,631,,391601,,0,2020-11-19 00:56:00.210,,2020-11-18 03:00:01.416,,,,60,60000,10,,,,509.44995,,26.989998,0b9f4082-6b6d-4de1-bd1a-dcb8da218dda.extra_data.json,388801,45060000,0b9f4082-6b6d-4de1-bd1a-dcb8da218dda,2020-11-18 00:00:00.000
,4874,,3180309,,0,2021-01-14 03:00:02.451,,2021-01-13 03:00:00.838,,,,60,240000,86,,,,3909.939,,207.87001,0e2bbb76-099f-4bf4-86d4-1a1716ddf154.extra_data.json,3172709,20280000,0e2bbb76-099f-4bf4-86d4-1a1716ddf154,2021-01-13 00:00:00.000
,7793,,5200027,90.0,0,2022-12-07 02:59:47.026,,2022-12-06 03:05:06.779,,,,-1,1779255,95,,,,5754.6006,,454.8879,7d98fe89-a78a-4bb2-bec9-9c10c8ee53d0.extra_data.json,5193342,22800000,7d98fe89-a78a-4bb2-bec9-9c10c8ee53d0,2022-12-06 00:00:00.000
,4593,,2887605,90.0,0,2023-01-02 10:08:36.733,,2023-01-01 03:00:00.538,,,,-1,1089226,53,,,,3443.1663,,230.62831,c4124a35-faf2-4acc-b137-f596ab89c0ea.extra_data.json,2884405,28680000,c4124a35-faf2-4acc-b137-f596ab89c0ea,2023-01-01 00:00:00.000
,11342,,6356444,90.0,0,2022-08-25 10:48:58.114,,2022-08-24 04:00:25.841,,,,-1,738697,116,,,,8321.001,,552.6696,be30c150-d725-4695-92a1-814c65d598ec.extra_data.json,6356044,24960000,be30c150-d725-4695-92a1-814c65d598ec,2022-08-24 00:00:00.000
,488,,325496,,0,2020-11-22 21:55:33.281,,2020-11-22 03:00:02.002,,,,60,33350,8,,,,393.93002,,20.79,a215ac13-2f01-4af4-8317-07f5081339a0.extra_data.json,325496,38580000,a215ac13-2f01-4af4-8317-07f5081339a0,2020-11-22 00:00:00.000
,23731,,14221798,90.0,2126838,2022-08-12 10:04:39.806,,2022-08-11 04:00:00.487,,,,-1,1439524,262,,,,15773.031,,1288.1171,c9492d6d-6e2f-4bad-976f-f8e0cc7ba679.extra_data.json,12047452,21660000,c9492d6d-6e2f-4bad-976f-f8e0cc7ba679,2022-08-11 00:00:00.000
,206,,137402,90.0,0,2022-11-06 01:12:27.105,,2022-11-05 03:00:00.695,,,,-1,24679,2,,,,150.91626,,9.087363,b32c736a-263e-418e-9fd0-59d12bd16c9e.extra_data.json,137402,32040000,b32c736a-263e-418e-9fd0-59d12bd16c9e,2022-11-05 00:00:00.000
,10478,,7140829,90.0,0,2023-02-01 03:41:54.237,,2023-01-09 03:00:01.758,,,,-1,2467756,131,,,,7631.856,,637.112,5a26ac22-f121-4ee6-8995-6d99eefeb12b.extra_data.json,7134829,33480000,5a26ac22-f121-4ee6-8995-6d99eefeb12b,2023-01-09 00:00:00.000
,27,,18009,90.0,0,2022-12-05 02:21:46.035,,2022-12-04 03:00:00.750,,,,-1,12006,0,,,,19.215986,,1.2074311,d3e8f9fd-3ed8-4183-8fe9-eb4b6240f1cd.extra_data.json,18009,82320000,d3e8f9fd-3ed8-4183-8fe9-eb4b6240f1cd,2022-12-04 00:00:00.000
,3163,,2312697,90.0,0,2022-08-09 04:10:11.634,,2022-08-09 04:10:07.898,,,,-1,1073995,42,,,,2591.0999,,172.85376,0ff4a792-b58a-457a-8541-069ed5f5fec4.extra_data.json,2312523,59226005,0ff4a792-b58a-457a-8541-069ed5f5fec4,2022-08-08 00:00:00.000
,16568,,9496123,90.0,0,2022-09-23 07:48:32.350,,2022-09-22 03:00:01.608,,,,-1,1081352,174,,,,11995.619,,784.776,d0f438c4-49d4-411d-82d7-38302b90a2eb.extra_data.json,9438612,28260000,d0f438c4-49d4-411d-82d7-38302b90a2eb,2022-09-22 00:00:00.000
,11033,,7033692,,0,2020-12-24 01:18:37.915,,2020-12-23 03:02:12.390,,,,60,540000,195,,,,8825.475,,468.81992,943dd423-54cc-40d3-8b39-1e89d757e0b9.extra_data.json,7022799,18840000,943dd423-54cc-40d3-8b39-1e89d757e0b9,2020-12-23 00:00:00.000
,1250,,831881,,0,2020-11-15 00:55:12.460,,2020-11-14 03:00:00.493,,,,60,60000,21,,,,1014.6999,,53.63,5506bbf2-58f8-411b-90e5-4dafc39291c9.extra_data.json,829081,25680000,5506bbf2-58f8-411b-90e5-4dafc39291c9,2020-11-14 00:00:00.000
,0,,0,90.0,0,2022-08-09 04:10:07.729,,2022-08-09 04:10:07.729,,,,-1,0,0,,,,0.0,,0.0,12743c68-1635-4051-abe9-ffaaedef2c14.extra_data.json,0,-1,12743c68-1635-4051-abe9-ffaaedef2c14,2022-07-25 00:00:00.000
,328,,218776,90.0,0,2023-02-01 03:41:55.706,,2023-01-22 03:00:01.413,,,,-1,21344,3,,,,239.14679,,14.413944,6aed708b-2634-4ab1-b684-f65b1a4b5c2d.extra_data.json,218776,46260000,6aed708b-2634-4ab1-b684-f65b1a4b5c2d,2023-01-22 00:00:00.000
,0,,0,90.0,0,2022-08-09 04:10:07.831,,2022-08-09 04:10:07.831,,,,-1,0,0,,,,0.0,,0.0,75bcf9bd-32d5-4c29-91df-1695b6ed2542.extra_data.json,0,-1,75bcf9bd-32d5-4c29-91df-1695b6ed2542,2022-08-02 00:00:00.000
,1152,,758349,90.0,0,2023-02-01 03:41:56.140,,2023-01-28 03:00:00.429,,,,-1,60000,13,,,,871.4956,,50.01654,01e434eb-1a89-46cf-9b42-c79982305f47.extra_data.json,758349,36660000,01e434eb-1a89-46cf-9b42-c79982305f47,2023-01-28 00:00:00.000
,5468,,3058239,90.0,0,2022-09-08 21:36:53.496,,2022-09-07 04:36:48.524,,,,-1,728616,55,,,,4134.5923,,296.10907,bf859eca-b828-46e0-9844-d2547704c8a6.extra_data.json,3058239,41280000,bf859eca-b828-46e0-9844-d2547704c8a6,2022-09-07 00:00:00.000
,2980,,2057307,90.0,0,2022-12-09 07:41:28.929,,2022-12-08 03:00:00.967,,,,-1,1096143,37,,,,2272.8198,,173.67519,4332613a-8a4a-4a7b-9c79-0a1724891f84.extra_data.json,2052507,39900000,4332613a-8a4a-4a7b-9c79-0a1724891f84,2022-12-08 00:00:00.000
,4560,,2950966,90.0,0,2022-10-03 18:22:12.765,,2022-10-02 03:00:01.540,,,,-1,804709,53,,,,3216.891,,224.5939,9dfd721e-ee1d-40f7-832e-14a727914941.extra_data.json,2937366,31800000,9dfd721e-ee1d-40f7-832e-14a727914941,2022-10-02 00:00:00.000
,12583,,7742280,,0,2021-01-12 01:29:49.415,,2021-01-11 03:00:01.338,,,,60,988026,213,,,,10147.658,,536.66986,cbd4cfa8-5db0-4a03-87ae-6d47f96cbeb1.extra_data.json,7721000,18780000,cbd4cfa8-5db0-4a03-87ae-6d47f96cbeb1,2021-01-11 00:00:00.000
,2355,,1560083,90.0,0,2022-08-29 14:01:29.680,,2022-08-28 04:00:01.180,,,,-1,60000,28,,,,1767.1246,,99.45712,7b0cfce7-b8b1-44ba-9830-79d784aca555.extra_data.json,1560083,44340000,7b0cfce7-b8b1-44ba-9830-79d784aca555,2022-08-28 00:00:00.000
,16125,,10863342,90.0,3499809,2022-09-25 02:36:26.871,,2022-09-23 03:00:00.437,,,,-1,3499809,200,,,,9104.753,,1251.0,89e9f64f-f702-4d08-a6c1-327af47bb516.extra_data.json,7329956,21060000,89e9f64f-f702-4d08-a6c1-327af47bb516,2022-09-23 00:00:00.000
