sunset_time,start_time,latitude,custom,wind_direction,phrase,sundown_time,temperature_scale,content_provider,update_time,create_time,type,longitude,temperature,humidity,time_offset,wind_speed_unit,forecast_time,wind_speed
0.0,2019-03-30 18:22:19.995,-33.429726,,S. 170,Nublado,0.0,1,TWC,2019-03-30 18:22:19.997,2019-03-30 18:22:19.997,1,-70.61972,22.0,51,UTC-0300,km/h,0.0,0.0
0.0,2019-10-30 19:15:08.928,-30.602257,,O. 270,Parcialmente nublado,0.0,1,TWC,2019-10-30 19:15:08.930,2019-10-30 19:15:08.930,1,-71.20247,24.0,28,UTC-0300,km/h,0.0,21.0
0.0,2019-11-11 14:26:59.460,-33.499123,,O. 260,Soleado,0.0,1,TWC,2019-11-11 14:26:59.464,2019-11-11 14:26:59.464,1,-70.61204,23.0,44,UTC-0300,km/h,0.0,10.0
0.0,2018-10-04 00:27:49.446,-33.429394,,SSE. 150,Soleado,0.0,1,TWC,2018-10-04 00:27:49.451,2018-10-04 00:27:49.451,1,-70.61975,18.0,25,UTC-0300,km/h,0.0,3.0
0.0,2019-04-15 18:15:38.763,-33.5005,,O. 270,Soleado,0.0,1,TWC,2019-04-15 18:15:38.764,2019-04-15 18:15:38.764,1,-70.61242,27.0,23,UTC-0400,km/h,0.0,8.0
0.0,2019-08-05 15:42:48.407,-33.50076,,O. 270,Soleado,0.0,1,TWC,2019-08-05 15:42:48.411,2019-08-05 15:42:48.411,1,-70.61026,17.0,44,UTC-0400,km/h,0.0,3.0
0.0,2019-02-21 19:15:19.532,-33.424103,,SO. 230,Soleado,0.0,1,TWC,2019-02-21 19:15:19.534,2019-02-21 19:15:19.534,1,-70.612305,26.0,48,UTC-0300,km/h,0.0,13.0
0.0,2019-09-03 23:17:37.066,-33.42018,,S. 180,Soleado,0.0,1,TWC,2019-09-03 23:17:37.067,2019-09-03 23:17:37.067,1,-70.65337,19.0,27,UTC-0400,km/h,0.0,11.0
0.0,2018-10-06 06:36:38.523,-33.461185,,ESE. 120,Soleado,0.0,1,TWC,2018-10-06 06:36:38.527,2018-10-06 06:36:38.527,1,-70.67131,9.0,84,UTC-0300,km/h,0.0,0.0
0.0,2020-02-18 19:01:06.708,-41.31492,,O. 260,Muy nublado,0.0,1,TWC,2020-02-18 19:01:06.710,2020-02-18 19:01:06.710,1,-72.982285,18.0,67,UTC-0300,km/h,0.0,14.0
0.0,2020-03-21 21:09:37.051,-33.429764,,SO. 230,Soleado,0.0,1,TWC,2020-03-21 21:09:37.054,2020-03-21 21:09:37.054,1,-70.61963,21.0,50,UTC-0300,km/h,0.0,11.0
0.0,2018-11-23 15:34:33.912,-33.50178,,ONO. 290,Soleado,0.0,1,TWC,2018-11-23 15:34:33.943,2018-11-23 15:34:33.943,1,-70.60688,27.0,41,UTC-0300,km/h,0.0,5.0
0.0,2019-10-18 19:28:10.033,-33.496037,,OSO. 240,Soleado,0.0,1,TWC,2019-10-18 19:28:10.034,2019-10-18 19:28:10.034,1,-70.61591,24.0,27,UTC-0300,km/h,0.0,11.0
0.0,2019-04-05 20:46:38.913,-33.499622,,SSO. 210,Soleado,0.0,1,TWC,2019-04-05 20:46:38.942,2019-04-05 20:46:38.942,1,-70.61633,29.0,21,UTC-0300,km/h,0.0,11.0
0.0,2019-11-18 19:09:47.050,-33.527805,,NO. 310,Soleado,0.0,1,TWC,2019-11-18 19:09:47.051,2019-11-18 19:09:47.051,1,-70.59584,33.0,14,UTC-0300,km/h,0.0,8.0
0.0,2020-01-10 16:50:22.384,-33.499138,,O. 270,Soleado,0.0,1,TWC,2020-01-10 16:50:22.389,2020-01-10 16:50:22.389,1,-70.612206,29.0,25,UTC-0300,km/h,0.0,11.0
0.0,2018-04-10 23:42:15.510,-33.427338,,SSO. 210,Muy nublado,0.0,1,TWC,2018-04-10 23:42:15.512,2018-04-10 23:42:15.512,1,-70.62272,18.0,56,UTC-0300,km/h,0.0,13.0
0.0,2018-11-13 12:52:40.644,-33.44443,,N. 10,Soleado,0.0,1,TWC,2018-11-13 12:52:40.650,2018-11-13 12:52:40.650,1,-70.642685,14.0,59,UTC-0300,km/h,0.0,5.0
0.0,2018-11-23 21:12:47.442,-33.717182,,OSO. 250,Soleado,0.0,1,TWC,2018-11-23 21:12:47.444,2018-11-23 21:12:47.444,1,-70.92468,31.0,20,UTC-0300,km/h,0.0,19.0
0.0,2019-12-14 15:35:12.268,-30.596386,,O. 270,Muy nublado,0.0,1,TWC,2019-12-14 15:35:12.271,2019-12-14 15:35:12.271,1,-71.18951,20.0,64,UTC-0300,km/h,0.0,16.0
0.0,2020-01-25 15:26:34.274,-33.40954,,SSO. 210,Soleado,0.0,1,TWC,2020-01-25 15:26:34.276,2020-01-25 15:26:34.276,1,-70.54418,28.0,32,UTC-0300,km/h,0.0,8.0
0.0,2020-07-26 21:55:10.645,-30.59893,,O. 280,Parcialmente nublado,0.0,1,TWC,2020-07-26 21:55:10.648,2020-07-26 21:55:10.648,1,-71.18429,19.0,46,UTC-0400,km/h,0.0,10.0
0.0,2020-01-17 17:55:21.570,-33.500698,,O. 270,Soleado,0.0,1,TWC,2020-01-17 17:55:21.572,2020-01-17 17:55:21.572,1,-70.610756,33.0,21,UTC-0300,km/h,0.0,10.0
0.0,2018-07-20 13:54:47.477,-30.60079,,ESE. 110,Soleado,0.0,1,TWC,2018-07-20 13:54:47.481,2018-07-20 13:54:47.481,1,-71.19492,7.0,55,UTC-0400,km/h,0.0,6.0
0.0,2020-09-04 21:24:24.209,-33.418842,,SO. 230,Soleado,0.0,1,TWC,2020-09-04 21:24:24.211,2020-09-04 21:24:24.211,1,-70.60082,17.0,50,UTC-0400,km/h,0.0,14.0
0.0,2019-08-30 19:46:12.608,-33.499508,,SSO. 200,Soleado,0.0,1,TWC,2019-08-30 19:46:12.612,2019-08-30 19:46:12.612,1,-70.61602,20.0,40,UTC-0400,km/h,0.0,11.0
0.0,2019-02-21 17:14:40.041,-33.418118,,O. 260,Soleado,0.0,1,TWC,2019-02-21 17:14:40.045,2019-02-21 17:14:40.045,1,-70.60597,25.0,54,UTC-0300,km/h,0.0,13.0
0.0,2018-12-31 20:17:50.625,-30.602371,,O. 270,Soleado,0.0,1,TWC,2018-12-31 20:17:50.629,2018-12-31 20:17:50.629,1,-71.18885,25.0,42,UTC-0300,km/h,0.0,21.0
0.0,2020-02-12 00:12:06.071,-33.43018,,OSO. 250,Soleado,0.0,1,TWC,2020-02-12 00:12:06.073,2020-02-12 00:12:06.073,1,-70.61979,24.0,48,UTC-0300,km/h,0.0,8.0
0.0,2020-02-03 22:47:24.019,-33.51825,,OSO. 240,Soleado,0.0,1,TWC,2020-02-03 22:47:24.025,2020-02-03 22:47:24.025,1,-70.59726,27.0,26,UTC-0300,km/h,0.0,16.0
0.0,2019-07-08 14:13:21.405,-33.42793,,N. 350,Niebla,0.0,1,TWC,2019-07-08 14:13:21.419,2019-07-08 14:13:21.419,1,-70.62232,10.0,82,UTC-0400,km/h,0.0,10.0
0.0,2018-10-06 03:36:19.156,-33.461185,,S. 170,Soleado,0.0,1,TWC,2018-10-06 03:36:19.159,2018-10-06 03:36:19.159,1,-70.67131,13.0,71,UTC-0300,km/h,0.0,11.0
0.0,2019-06-07 14:24:01.050,-33.50166,,NE. 50,Soleado,0.0,1,TWC,2019-06-07 14:24:01.124,2019-06-07 14:24:01.124,1,-70.60822,8.0,68,UTC-0400,km/h,0.0,0.0
0.0,2019-02-22 19:34:53.426,-33.429806,,SO. 220,Soleado,0.0,1,TWC,2019-02-22 19:34:53.428,2019-02-22 19:34:53.428,1,-70.61962,29.0,38,UTC-0300,km/h,0.0,13.0
0.0,2018-11-10 22:57:49.445,-33.420467,,SSO. 210,Parcialmente nublado,0.0,1,TWC,2018-11-10 22:57:49.449,2018-11-10 22:57:49.449,1,-70.602905,19.0,52,UTC-0300,km/h,0.0,29.0
0.0,2019-03-06 11:04:14.737,-33.50045,,ESE. 120,Soleado,0.0,1,TWC,2019-03-06 11:04:14.745,2019-03-06 11:04:14.745,1,-70.61132,14.0,49,UTC-0300,km/h,0.0,3.0
0.0,2019-02-09 00:26:33.038,-33.43789,,S. 180,Soleado,0.0,1,TWC,2019-02-09 00:26:33.040,2019-02-09 00:26:33.040,1,-70.61592,26.0,40,UTC-0300,km/h,0.0,8.0
0.0,2020-02-23 17:18:46.401,-39.8743,,OSO. 250,Parcialmente nublado,0.0,1,TWC,2020-02-23 17:18:46.402,2020-02-23 17:18:46.402,1,-73.39561,19.0,68,UTC-0300,km/h,0.0,16.0
0.0,2018-07-04 18:43:26.186,-33.418358,,NNE. 20,Muy nublado,0.0,1,TWC,2018-07-04 18:43:26.188,2018-07-04 18:43:26.188,1,-70.60886,13.0,71,UTC-0400,km/h,0.0,11.0
0.0,2018-05-11 16:13:14.075,-33.483894,,S. 180,Soleado,0.0,1,TWC,2018-05-11 16:13:14.079,2018-05-11 16:13:14.079,1,-70.62,21.0,31,UTC-0300,km/h,0.0,3.0
0.0,2018-12-19 12:41:05.774,-33.4394,,SO. 220,Soleado,0.0,1,TWC,2018-12-19 12:41:05.777,2018-12-19 12:41:05.777,1,-70.62223,19.0,63,UTC-0300,km/h,0.0,0.0
0.0,2018-08-20 21:26:39.252,-33.500473,,S. 190,Soleado,0.0,1,TWC,2018-08-20 21:26:39.254,2018-08-20 21:26:39.254,1,-70.61617,21.0,24,UTC-0300,km/h,0.0,0.0
0.0,2019-11-28 15:59:38.237,-33.417797,,S. 170,Soleado,0.0,1,TWC,2019-11-28 15:59:38.238,2019-11-28 15:59:38.238,1,-70.60513,28.0,19,UTC-0300,km/h,0.0,5.0
0.0,2021-01-05 17:56:33.346,-30.596428,,O. 280,Soleado,0.0,1,TWC,2021-01-05 17:56:33.348,2021-01-05 17:56:33.348,1,-71.18957,25.0,50,UTC-0300,km/h,0.0,21.0
0.0,2019-10-02 17:16:35.645,-33.49831,,S. 170,Parcialmente nublado,0.0,1,TWC,2019-10-02 17:16:35.647,2019-10-02 17:16:35.647,1,-70.61331,14.0,44,UTC-0300,km/h,0.0,8.0
0.0,2020-08-12 23:00:01.722,-30.596436,,O. 270,Despejado,0.0,1,TWC,2020-08-12 23:00:01.727,2020-08-12 23:00:01.727,1,-71.18956,11.0,65,UTC-0400,km/h,0.0,8.0
0.0,2019-07-14 16:35:05.618,-30.597307,,O. 270,Soleado,0.0,1,TWC,2019-07-14 16:35:05.621,2019-07-14 16:35:05.621,1,-71.186905,17.0,42,UTC-0400,km/h,0.0,11.0
0.0,2020-09-24 15:06:27.316,-33.421307,,SO. 220,Soleado,0.0,1,TWC,2020-09-24 15:06:27.322,2020-09-24 15:06:27.322,1,-70.60918,22.0,40,UTC-0300,km/h,0.0,5.0
0.0,2020-09-13 21:55:17.325,-33.486553,,S. 170,Soleado,0.0,1,TWC,2020-09-13 21:55:17.331,2020-09-13 21:55:17.331,1,-70.68291,21.0,22,UTC-0300,km/h,0.0,8.0
0.0,2019-10-18 22:41:47.523,-33.439835,,OSO. 240,Soleado,0.0,1,TWC,2019-10-18 22:41:47.525,2019-10-18 22:41:47.525,1,-70.6183,22.0,36,UTC-0300,km/h,0.0,13.0
0.0,2019-03-05 19:15:05.080,-33.42919,,OSO. 240,Soleado,0.0,1,TWC,2019-03-05 19:15:05.086,2019-03-05 19:15:05.086,1,-70.620056,30.0,22,UTC-0300,km/h,0.0,11.0
0.0,2018-12-28 21:08:09.808,-30.596548,,O. 270,Soleado,0.0,1,TWC,2018-12-28 21:08:09.812,2018-12-28 21:08:09.812,1,-71.189644,24.0,52,UTC-0300,km/h,0.0,19.0
0.0,2019-04-17 18:05:47.275,-33.500484,,SO. 230,Soleado,0.0,1,TWC,2019-04-17 18:05:47.277,2019-04-17 18:05:47.277,1,-70.61243,27.0,23,UTC-0400,km/h,0.0,8.0
0.0,2018-09-15 15:19:42.939,-33.430477,,SO. 230,Niebla,0.0,1,TWC,2018-09-15 15:19:42.943,2018-09-15 15:19:42.943,1,-70.618385,11.0,78,UTC-0300,km/h,0.0,5.0
0.0,2020-07-14 20:17:40.920,-30.597956,,O. 280,Soleado,0.0,1,TWC,2020-07-14 20:17:40.925,2020-07-14 20:17:40.925,1,-71.1886,20.0,54,UTC-0400,km/h,0.0,11.0
0.0,2019-07-01 22:40:12.671,-33.499607,,ESE. 110,Soleado,0.0,1,TWC,2019-07-01 22:40:12.679,2019-07-01 22:40:12.679,1,-70.61579,11.0,47,UTC-0400,km/h,0.0,0.0
0.0,2019-10-16 16:08:20.048,-33.495937,,OSO. 240,Muy nublado,0.0,1,TWC,2019-10-16 16:08:20.049,2019-10-16 16:08:20.049,1,-70.606995,17.0,53,UTC-0300,km/h,0.0,11.0
0.0,2020-01-26 16:41:14.813,-33.43805,,O. 270,Soleado,0.0,1,TWC,2020-01-26 16:41:14.829,2020-01-26 16:41:14.829,1,-70.61618,31.0,23,UTC-0300,km/h,0.0,5.0
0.0,2019-04-17 21:35:08.947,-33.45997,,SSO. 210,Muy nublado,0.0,1,TWC,2019-04-17 21:35:08.950,2019-04-17 21:35:08.950,1,-70.62755,27.0,23,UTC-0400,km/h,0.0,8.0
0.0,2018-10-14 19:06:17.877,-33.429745,,O. 280,Soleado,0.0,1,TWC,2018-10-14 19:06:17.880,2018-10-14 19:06:17.880,1,-70.61961,22.0,31,UTC-0300,km/h,0.0,8.0
0.0,2019-09-27 18:42:51.044,-33.49768,,ESE. 110,Soleado,0.0,1,TWC,2019-09-27 18:42:51.046,2019-09-27 18:42:51.046,1,-70.61567,19.0,50,UTC-0300,km/h,0.0,3.0
0.0,2019-12-20 21:17:07.149,-33.42901,,SSO. 210,Soleado,0.0,1,TWC,2019-12-20 21:17:07.153,2019-12-20 21:17:07.153,1,-70.61934,31.0,19,UTC-0300,km/h,0.0,11.0
0.0,2019-09-10 21:21:28.661,-33.499584,,SO. 230,Muy nublado,0.0,1,TWC,2019-09-10 21:21:28.663,2019-09-10 21:21:28.663,1,-70.61611,15.0,48,UTC-0300,km/h,0.0,14.0
0.0,2020-08-12 22:51:41.184,-30.594366,,O. 270,Despejado,0.0,1,TWC,2020-08-12 22:51:41.189,2020-08-12 22:51:41.189,1,-71.18588,11.0,64,UTC-0400,km/h,0.0,8.0
0.0,2019-11-08 15:35:11.857,-33.42869,,SSO. 200,Muy nublado,0.0,1,TWC,2019-11-08 15:35:11.859,2019-11-08 15:35:11.859,1,-70.620155,28.0,23,UTC-0300,km/h,0.0,5.0
0.0,2019-03-28 23:15:08.688,-33.499367,,OSO. 250,Soleado,0.0,1,TWC,2019-03-28 23:15:08.689,2019-03-28 23:15:08.689,1,-70.616104,22.0,46,UTC-0300,km/h,0.0,5.0
0.0,2019-04-10 18:22:00.167,-33.5005,,O. 260,Bruma,0.0,1,TWC,2019-04-10 18:22:00.170,2019-04-10 18:22:00.170,1,-70.61242,24.0,32,UTC-0400,km/h,0.0,8.0
0.0,2019-08-07 00:28:19.949,-33.452858,,S. 190,Muy nublado,0.0,1,TWC,2019-08-07 00:28:19.950,2019-08-07 00:28:19.950,1,-70.612885,10.0,73,UTC-0400,km/h,0.0,3.0
0.0,2019-03-14 16:50:05.512,-33.49718,,S. 190,Soleado,0.0,1,TWC,2019-03-14 16:50:05.519,2019-03-14 16:50:05.519,1,-70.613,27.0,37,UTC-0300,km/h,0.0,8.0
0.0,2019-01-29 22:41:27.063,-33.429802,,OSO. 240,Soleado,0.0,1,TWC,2019-01-29 22:41:27.066,2019-01-29 22:41:27.066,1,-70.61959,27.0,43,UTC-0300,km/h,0.0,14.0
0.0,2018-08-04 03:47:21.808,-33.429794,,ENE. 70,Soleado,0.0,1,TWC,2018-08-04 03:47:21.810,2018-08-04 03:47:21.810,1,-70.61962,6.0,49,UTC-0400,km/h,0.0,2.0
0.0,2018-05-10 19:12:25.464,-33.498,,OSO. 250,Soleado,0.0,1,TWC,2018-05-10 19:12:25.466,2018-05-10 19:12:25.466,1,-70.61223,20.0,35,UTC-0300,km/h,0.0,5.0
0.0,2020-12-22 18:18:04.399,-30.594624,,O. 270,Soleado,0.0,1,TWC,2020-12-22 18:18:04.403,2020-12-22 18:18:04.403,1,-71.19034,24.0,47,UTC-0300,km/h,0.0,21.0
0.0,2018-10-04 21:41:44.579,-33.467075,,S. 190,Parcialmente nublado,0.0,1,TWC,2018-10-04 21:41:44.586,2018-10-04 21:41:44.586,1,-70.62224,23.0,35,UTC-0300,km/h,0.0,13.0
0.0,2018-07-28 19:41:08.438,-33.429752,,S. 190,Soleado,0.0,1,TWC,2018-07-28 19:41:08.441,2018-07-28 19:41:08.441,1,-70.619576,15.0,31,UTC-0400,km/h,0.0,8.0
0.0,2018-07-18 02:44:13.023,-30.596617,,ONO. 290,Parcialmente nublado,0.0,1,TWC,2018-07-18 02:44:13.032,2018-07-18 02:44:13.032,1,-71.18988,9.0,96,UTC-0400,km/h,0.0,5.0
0.0,2018-05-15 13:41:24.052,-33.50013,,SSO. 210,Nublado,0.0,1,TWC,2018-05-15 13:41:24.055,2018-05-15 13:41:24.055,1,-70.616356,13.0,75,UTC-0400,km/h,0.0,5.0
0.0,2019-08-15 19:35:21.631,-33.44352,,SSE. 150,Soleado,0.0,1,TWC,2019-08-15 19:35:21.633,2019-08-15 19:35:21.633,1,-70.6332,17.0,51,UTC-0400,km/h,0.0,16.0
0.0,2021-01-12 16:58:52.540,-30.596418,,O. 270,Soleado,0.0,1,TWC,2021-01-12 16:58:52.550,2021-01-12 16:58:52.550,1,-71.18956,27.0,39,UTC-0300,km/h,0.0,21.0
0.0,2021-01-05 15:35:04.731,-30.598854,,O. 270,Soleado,0.0,1,TWC,2021-01-05 15:35:04.736,2021-01-05 15:35:04.736,1,-71.18912,22.0,60,UTC-0300,km/h,0.0,16.0
0.0,2019-05-22 22:55:09.991,-33.43744,,NNE. 20,Soleado,0.0,1,TWC,2019-05-22 22:55:09.992,2019-05-22 22:55:09.992,1,-70.63429,12.0,30,UTC-0400,km/h,0.0,3.0
0.0,2020-06-26 20:46:15.880,-30.596363,,O. 280,Parcialmente nublado,0.0,1,TWC,2020-06-26 20:46:15.911,2020-06-26 20:46:15.911,1,-71.18956,16.0,57,UTC-0400,km/h,0.0,10.0
0.0,2018-04-27 00:09:37.214,-33.427353,,SSE. 160,Soleado,0.0,1,TWC,2018-04-27 00:09:37.217,2018-04-27 00:09:37.217,1,-70.622795,17.0,35,UTC-0300,km/h,0.0,10.0
0.0,2019-07-20 17:39:39.604,-30.598022,,O. 280,Parcialmente nublado,0.0,1,TWC,2019-07-20 17:39:39.606,2019-07-20 17:39:39.606,1,-71.19762,19.0,39,UTC-0400,km/h,0.0,14.0
0.0,2020-01-31 19:08:43.397,-33.418037,,SSO. 200,Soleado,0.0,1,TWC,2020-01-31 19:08:43.398,2020-01-31 19:08:43.398,1,-70.60654,33.0,25,UTC-0300,km/h,0.0,11.0
0.0,2019-06-10 18:07:08.727,-33.5005,,SO. 220,Parcialmente nublado,0.0,1,TWC,2019-06-10 18:07:08.730,2019-06-10 18:07:08.730,1,-70.612434,17.0,36,UTC-0400,km/h,0.0,0.0
0.0,2019-11-11 19:35:41.109,-33.50869,,SSO. 210,Soleado,0.0,1,TWC,2019-11-11 19:35:41.117,2019-11-11 19:35:41.117,1,-70.612946,27.0,37,UTC-0300,km/h,0.0,27.0
0.0,2018-04-10 23:32:45.988,-33.427902,,SSO. 210,Muy nublado,0.0,1,TWC,2018-04-10 23:32:45.991,2018-04-10 23:32:45.991,1,-70.621346,19.0,55,UTC-0300,km/h,0.0,13.0
0.0,2020-04-07 22:45:13.264,-30.59644,,O. 280,Despejado,0.0,1,TWC,2020-04-07 22:45:13.267,2020-04-07 22:45:13.267,1,-71.189514,21.0,62,UTC-0400,km/h,0.0,13.0
0.0,2019-03-04 18:31:00.812,-33.430225,,OSO. 240,Parcialmente nublado,0.0,1,TWC,2019-03-04 18:31:00.815,2019-03-04 18:31:00.815,1,-70.61951,27.0,30,UTC-0300,km/h,0.0,11.0
0.0,2019-01-14 23:11:09.252,-33.429817,,OSO. 240,Parcialmente nublado,0.0,1,TWC,2019-01-14 23:11:09.259,2019-01-14 23:11:09.259,1,-70.619606,23.0,44,UTC-0300,km/h,0.0,13.0
0.0,2019-05-08 13:48:44.309,-33.501583,,O. 280,Niebla,0.0,1,TWC,2019-05-08 13:48:44.311,2019-05-08 13:48:44.311,1,-70.608574,11.0,90,UTC-0400,km/h,0.0,0.0
0.0,2020-07-12 20:00:12.659,-30.59635,,O. 270,Parcialmente nublado,0.0,1,TWC,2020-07-12 20:00:12.661,2020-07-12 20:00:12.661,1,-71.189545,23.0,48,UTC-0400,km/h,0.0,13.0
0.0,2018-04-05 20:22:49.725,-33.498222,,SSO. 200,Soleado,0.0,1,TWC,2018-04-05 20:22:49.727,2018-04-05 20:22:49.727,1,-70.61363,26.0,34,UTC-0300,km/h,0.0,10.0
0.0,2018-05-11 00:15:17.962,-33.499935,,S. 180,Soleado,0.0,1,TWC,2018-05-11 00:15:17.965,2018-05-11 00:15:17.965,1,-70.61619,15.0,51,UTC-0300,km/h,0.0,3.0
0.0,2018-12-19 13:01:10.737,-33.42977,,SO. 230,Soleado,0.0,1,TWC,2018-12-19 13:01:10.740,2018-12-19 13:01:10.740,1,-70.61964,20.0,59,UTC-0300,km/h,0.0,0.0
0.0,2020-06-20 20:51:28.499,-30.598684,,O. 270,Parcialmente nublado,0.0,1,TWC,2020-06-20 20:51:28.503,2020-06-20 20:51:28.503,1,-71.1888,17.0,70,UTC-0400,km/h,0.0,14.0
0.0,2018-05-04 18:00:49.720,-33.498558,,O. 270,Soleado,0.0,1,TWC,2018-05-04 18:00:49.723,2018-05-04 18:00:49.723,1,-70.61627,24.0,25,UTC-0300,km/h,0.0,3.0
0.0,2018-11-13 12:06:44.067,-33.439194,,NNE. 30,Muy nublado,0.0,1,TWC,2018-11-13 12:06:44.071,2018-11-13 12:06:44.071,1,-70.6215,12.0,71,UTC-0300,km/h,0.0,3.0
0.0,2018-05-16 16:55:59.163,-33.42777,,S. 170,Muy nublado,0.0,1,TWC,2018-05-16 16:55:59.167,2018-05-16 16:55:59.167,1,-70.62191,18.0,42,UTC-0400,km/h,0.0,3.0
0.0,2019-12-11 15:55:11.289,-33.496677,,NNO. 330,Soleado,0.0,1,TWC,2019-12-11 15:55:11.292,2019-12-11 15:55:11.292,1,-70.60873,25.0,41,UTC-0300,km/h,0.0,8.0
0.0,2020-02-04 10:19:02.146,-33.48069,,O. 260,Soleado,0.0,1,TWC,2020-02-04 10:19:02.149,2020-02-04 10:19:02.149,1,-70.683365,14.0,70,UTC-0300,km/h,0.0,5.0
0.0,2020-01-14 16:14:47.830,-33.45314,,SSO. 210,Soleado,0.0,1,TWC,2020-01-14 16:14:47.833,2020-01-14 16:14:47.833,1,-70.614174,29.0,27,UTC-0300,km/h,0.0,8.0
0.0,2020-09-27 21:34:30.374,-33.43069,,SSO. 210,Soleado,0.0,1,TWC,2020-09-27 21:34:30.388,2020-09-27 21:34:30.388,1,-70.61918,22.0,23,UTC-0300,km/h,0.0,13.0
0.0,2019-10-30 17:43:31.909,-30.596401,,O. 280,Parcialmente nublado,0.0,1,TWC,2019-10-30 17:43:31.911,2019-10-30 17:43:31.911,1,-71.18957,25.0,28,UTC-0300,km/h,0.0,21.0
0.0,2018-12-31 19:51:57.859,-30.598106,,O. 270,Soleado,0.0,1,TWC,2018-12-31 19:51:57.862,2018-12-31 19:51:57.862,1,-71.19722,25.0,41,UTC-0300,km/h,0.0,23.0
0.0,2019-03-05 21:31:22.552,-33.429802,,SO. 230,Soleado,0.0,1,TWC,2019-03-05 21:31:22.555,2019-03-05 21:31:22.555,1,-70.6196,30.0,21,UTC-0300,km/h,0.0,11.0
0.0,2019-11-21 11:10:07.934,-33.420353,,SSE. 150,Soleado,0.0,1,TWC,2019-11-21 11:10:07.934,2019-11-21 11:10:07.934,1,-70.65396,19.0,47,UTC-0300,km/h,0.0,0.0
0.0,2018-04-25 00:21:28.099,-33.427307,,SE. 140,Soleado,0.0,1,TWC,2018-04-25 00:21:28.102,2018-04-25 00:21:28.102,1,-70.62227,17.0,51,UTC-0300,km/h,0.0,0.0
0.0,2019-08-31 15:08:26.549,-33.424847,,S. 190,Soleado,0.0,1,TWC,2019-08-31 15:08:26.587,2019-08-31 15:08:26.587,1,-70.61041,16.0,40,UTC-0400,km/h,0.0,3.0
0.0,2019-04-23 19:26:39.361,-33.426308,,SSO. 210,Bruma,0.0,1,TWC,2019-04-23 19:26:39.362,2019-04-23 19:26:39.362,1,-70.61599,18.0,48,UTC-0400,km/h,0.0,5.0
0.0,2019-08-15 18:26:37.885,-33.4478,,SO. 230,Parcialmente nublado,0.0,1,TWC,2019-08-15 18:26:37.887,2019-08-15 18:26:37.887,1,-70.642685,16.0,63,UTC-0400,km/h,0.0,3.0
0.0,2018-11-29 18:09:41.474,-33.4828,,SSO. 210,Soleado,0.0,1,TWC,2018-11-29 18:09:41.480,2018-11-29 18:09:41.480,1,-70.627815,26.0,35,UTC-0300,km/h,0.0,11.0
0.0,2019-07-16 20:55:48.047,-30.598484,,O. 270,Soleado,0.0,1,TWC,2019-07-16 20:55:48.048,2019-07-16 20:55:48.048,1,-71.18444,18.0,50,UTC-0400,km/h,0.0,13.0
0.0,2018-11-05 23:41:35.662,-33.429825,,SO. 220,Soleado,0.0,1,TWC,2018-11-05 23:41:35.673,2018-11-05 23:41:35.673,1,-70.61958,23.0,22,UTC-0300,km/h,0.0,8.0
0.0,2021-01-04 12:43:54.575,-30.603094,,O. 280,Soleado,0.0,1,TWC,2021-01-04 12:43:54.580,2021-01-04 12:43:54.580,1,-71.20218,17.0,76,UTC-0300,km/h,0.0,8.0
0.0,2018-07-10 18:06:09.464,-30.596592,,O. 270,Soleado,0.0,1,TWC,2018-07-10 18:06:09.466,2018-07-10 18:06:09.466,1,-71.20091,15.0,66,UTC-0400,km/h,0.0,11.0
0.0,2019-05-29 23:37:49.033,-33.4992,,ESE. 120,Nublado,0.0,1,TWC,2019-05-29 23:37:49.034,2019-05-29 23:37:49.034,1,-70.61208,13.0,67,UTC-0400,km/h,0.0,10.0
0.0,2020-01-21 16:30:19.910,-33.45351,,OSO. 250,Soleado,0.0,1,TWC,2020-01-21 16:30:19.912,2020-01-21 16:30:19.912,1,-70.62866,30.0,34,UTC-0300,km/h,0.0,8.0
0.0,2020-06-28 17:17:07.742,-30.597427,,ONO. 300,Muy nublado,0.0,1,TWC,2020-06-28 17:17:07.746,2020-06-28 17:17:07.746,1,-71.194405,18.0,57,UTC-0400,km/h,0.0,8.0
0.0,2020-02-04 20:25:44.430,-33.429573,,OSO. 240,Soleado,0.0,1,TWC,2020-02-04 20:25:44.436,2020-02-04 20:25:44.436,1,-70.619255,29.0,25,UTC-0300,km/h,0.0,14.0
0.0,2020-02-18 19:40:31.311,-41.32941,,O. 260,Muy nublado,0.0,1,TWC,2020-02-18 19:40:31.312,2020-02-18 19:40:31.312,1,-72.961685,18.0,67,UTC-0300,km/h,0.0,14.0
0.0,2020-09-21 13:06:04.431,-33.42477,,NNE. 30,Soleado,0.0,1,TWC,2020-09-21 13:06:04.437,2020-09-21 13:06:04.437,1,-70.61055,17.0,54,UTC-0300,km/h,0.0,0.0
0.0,2019-05-28 19:21:36.404,-33.498257,,SO. 230,Soleado,0.0,1,TWC,2019-05-28 19:21:36.407,2019-05-28 19:21:36.407,1,-70.61013,19.0,34,UTC-0400,km/h,0.0,8.0
0.0,2020-09-13 19:25:55.316,-33.45016,,O. 280,Soleado,0.0,1,TWC,2020-09-13 19:25:55.321,2020-09-13 19:25:55.321,1,-70.61312,22.0,25,UTC-0300,km/h,0.0,8.0
